행정동_코드,행정동,기준_년분기_코드,연도,분기,연도분기,상권티어,상권유형,momentum,slope,r2,복합점수_분위,복합점수,트렌드_대표_매출,총_매출,트렌드매출_비중,업종점수,금요효과,주말비중,야간비중,2030비중,임대료,공실률
11110515,청운효자동,20223,2022,3,2022Q3,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.6721698113207547,0.5042848821360969,7583471453.427647,24855240251,0.3051055381821361,0.5762342862255683,0.9869684835807132,0.2485174279396266,0.3234058527628432,0.3740038666343608,86.4,17.2
11110515,청운효자동,20224,2022,4,2022Q4,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.7617924528301887,0.9175719165793106,8366273070.633682,26087653457,0.3206985666389551,0.6019718718620971,1.0826366291760965,0.2684741366081233,0.3250294389250557,0.3817572316120942,86.4,17.2
11110515,청운효자동,20231,2023,1,2023Q1,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.8702830188679245,1.7340545559952063,7485213213.3570595,25095837542,0.2982651286624694,0.5782112941126243,1.4903462004581165,0.2365887619037727,0.3245969247835195,0.3736630242089411,86.4,13.5
11110515,청운효자동,20232,2023,2,2023Q2,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.6745283018867925,0.4834212612001954,8191770895.845312,26764446724,0.3060691289575455,0.5810020025953293,0.9498556610309662,0.2622021082433641,0.3228134276077703,0.3696084543428801,86.4,13.5
11110515,청운효자동,20233,2023,3,2023Q3,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.6155660377358491,0.3195777480464683,7162741993.783031,24497389805,0.2923879666690486,0.5419026277767147,1.0126476719821054,0.2475369819507185,0.3096351427796533,0.3606193277047378,86.4,13.5
11110515,청운효자동,20234,2023,4,2023Q4,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.9009433962264152,1.9912527154604185,8670200818.255634,26610829822,0.3258147482153191,0.5620081726138364,1.7254162402594424,0.2647536431643112,0.2992585330208798,0.3701513274064332,86.4,13.5
11110515,청운효자동,20241,2024,1,2024Q1,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.7004716981132075,0.6303570105524485,7670641094.462591,24605344212,0.3117469533598976,0.5610638633239373,0.9342869621356428,0.2630878522253286,0.3084210896874569,0.3705651649267811,72.0,15.4
11110515,청운효자동,20242,2024,2,2024Q2,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.7995283018867925,1.0502010569629885,8454617829.857876,27271062670,0.3100215760626931,0.595342564258058,1.186346071214393,0.2519866731324555,0.3287126525091881,0.3578212341074129,72.0,15.4
11110515,청운효자동,20243,2024,3,2024Q3,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.8278301886792453,1.295602920938563,7961511306.046741,25108793958,0.3170805941282614,0.5671314734916987,1.3320007173138313,0.2525674814412765,0.3161786655017961,0.3619498019778207,72.0,15.4
11110515,청운효자동,20244,2024,4,2024Q4,② 라이징스타,신흥 성장,0.30135681713779927,0.06594512229280808,0.6845318996026544,0.839622641509434,1.5377286793987703,8943158192.772606,28799147077,0.3105355227660517,0.6391929408805803,1.229650467002841,0.2614954838025184,0.3240889833315253,0.3764251197792513,72.0,15.4
11110530,사직동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8912529550827423,1.8780372116549016,14006458002.915731,56656503365,0.247217127267482,0.7590248496091602,0.9953031102765244,0.1773875728837965,0.4143985657523643,0.337784871592031,,
11110530,사직동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8628841607565012,1.6542319384688615,15383025877.2763,63091680882,0.243820194076729,0.7454571898149924,1.0964911699504802,0.1715061295836724,0.4230744905960389,0.3501383879645928,,
11110530,사직동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8841607565011821,1.7618682976018698,14176785499.840652,59709509694,0.2374292733685808,0.764179202439257,0.9886540372846988,0.1649462663564574,0.4254871804039101,0.3577917430319605,,
11110530,사직동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8959810874704491,2.034380164269371,14267884624.672056,61140772889,0.2333612080857262,0.7466687057240874,0.9569411685723012,0.167104881231198,0.4054146338647211,0.3416243524745803,,
11110530,사직동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8655660377358491,1.687321191518221,16272116863.138187,68038165369,0.2391616054737448,0.7151361513808427,1.0783630006875355,0.1702841822698354,0.4064595747403889,0.3517527449219602,,
11110530,사직동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9080188679245284,1.9286717241338749,21158996092.489315,82363328679,0.2568982632422938,0.7554621244790062,1.0684241312116565,0.1817863891022839,0.4313505023875796,0.3569429800922531,,
11110530,사직동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9009433962264152,1.9503511349143912,19284214326.316635,76784172199,0.2511483001514703,0.7105809250713077,1.073944292133807,0.1820350955894271,0.3570619346646685,0.3624483700348136,,
11110530,사직동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8773584905660378,1.7477129370142628,25514827610.12088,96684693807,0.2638972789328273,0.7405869261884749,1.056041447363293,0.1927944806052686,0.406992255036247,0.3515142675307247,,
11110530,사직동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9268867924528302,2.2662981764903884,19852371303.01084,73430316771,0.270356607134387,0.7559480582674334,0.9404940638310018,0.2018322808305402,0.4185061918749161,0.3730520185746837,,
11110530,사직동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.875,1.672843920089643,29855002286.73469,106167043161,0.2812078155125808,0.7818854848591426,0.9685419525334148,0.2120485940807466,0.4280185248927863,0.3426826581185659,,
11110530,사직동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9150943396226416,2.185962389417779,28424020269.6102,101626881127,0.2796899792102207,0.7812144454850067,1.078845173912752,0.202958669205092,0.4198798204549371,0.3579111879911504,,
11110530,사직동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9363207547169812,2.472769802958248,31539070394.50544,107191595177,0.2942308148547149,0.8098483346633366,1.096202531717162,0.2187341956361788,0.429560820771141,0.3409690851101569,,
11110530,사직동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8985849056603774,2.0857382663548707,24969872939.50516,96882252207,0.2577342327483694,0.7874622313589007,1.0561269504249442,0.1835664864706255,0.4216445383899579,0.3257477751195359,,
11110530,사직동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8985849056603774,2.12770197482854,27867185267.77952,101827559637,0.2736703635746733,0.7997769046839482,1.058897891701538,0.200743337342757,0.4133184631943906,0.3242654289536973,,
11110530,사직동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.910377358490566,2.24904272303026,27114747532.94223,98985007334,0.2739278226393451,0.7868890277815414,1.051814280403534,0.2055841738571063,0.4109711222805252,0.3303961816727221,,
11110530,사직동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9198113207547168,2.234781188162311,30545492246.68457,109131397815,0.2798964629635315,0.7959463941096959,1.0469602902910349,0.2061949318760313,0.4220280283780034,0.3203758927496699,,
11110530,사직동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.9245283018867924,2.4020015125235528,25456941578.3228,96007404837,0.2651560223041465,0.7969768073505082,1.0135641426667188,0.1967479021339021,0.4123141214597686,0.3232234882266157,,
11110530,사직동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8915094339622641,1.9563667449300453,28087360170.406586,103997623389,0.2700769426753788,0.7954249599683609,1.087853386908347,0.1996487134646976,0.400861701868559,0.3190242967947406,,
11110530,사직동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8443396226415094,1.480682824622789,25388909997.887363,102279520510,0.2482306318145582,0.7626620892143641,1.022037536472565,0.18379304785812,0.3911075182454431,0.3256643107819747,,
11110530,사직동,20244,2024,4,2024Q4,⑤ 성숙·정체,기존 강세,0.007372301211163723,0.003602119816700822,0.19982259557714815,0.8938679245283019,1.9256710018633192,29050850889.453964,112312507727,0.2586608693670021,0.7782735243831317,1.0138705887617123,0.1910478578499561,0.4052904514485981,0.3032973867416458,,
11110540,삼청동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9739952718676124,3.3010185173577984,6370970263.627845,16495570845,0.3862230851840426,0.7698470492064987,1.0497035118974745,0.3312686240049912,0.3753917962697822,0.5267264308487773,,
11110540,삼청동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9787234042553192,3.574742996423212,9275984077.63516,21739341656,0.4266911217651806,0.7878623537467072,1.040757991448232,0.3705016881583896,0.388663314864828,0.5250851448323178,,
11110540,삼청동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929078014184396,4.571200294906519,9098710159.012592,21968080921,0.4141786527340602,0.7947078372381238,1.4876098680417824,0.3455804741115465,0.3787311346366466,0.4777309495417804,,
11110540,삼청동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9881796690307328,4.082417262843742,10165659998.76237,24055072606,0.4225994311165277,0.7703904520071021,1.145615401824838,0.3689052451575876,0.3494640320022653,0.5116537995370705,,
11110540,삼청동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9976415094339622,5.410920899457658,12344099585.56422,25806139358,0.4783396467917431,0.89845725380896,1.2675277305996149,0.4282562855560938,0.336418839197993,0.5628002396839571,,
11110540,삼청동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929245283018868,5.029147302686004,17009049902.682716,35567521723,0.4782185847849975,0.904302687111344,1.1997700909348503,0.4333065603509268,0.34513622016183,0.5567979419323345,,
11110540,삼청동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9976415094339622,5.261550961715354,13828408204.65913,31106554791,0.4445496551312097,0.9209942600357964,1.072944729803612,0.3977155600844437,0.3407873009153391,0.5719575180388545,,
11110540,삼청동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929245283018868,4.396088755030323,18263749032.10302,39295763872,0.4647765365140735,0.926223806300258,1.0689639765606078,0.4176416176679534,0.3252881602871211,0.5505240229065677,,
11110540,삼청동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.981132075471698,3.736694178918428,13570837316.122692,31441629606,0.4316200364351653,0.8801753014964259,0.8085706311343392,0.3960350214361596,0.2813632949963834,0.5279191792219473,,
11110540,삼청동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9905660377358492,4.190317493252236,21939721744.16144,48619726127,0.4512514465188987,0.9417611844089028,1.1200043559389603,0.405073363382502,0.3251380982012827,0.4656779192432903,,
11110540,삼청동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929245283018868,5.182147213187662,18991838018.60008,41476405165,0.4578949873560018,0.929178964827966,1.463977622344982,0.4004469355028782,0.3371446390392594,0.4777397027821709,,
11110540,삼청동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9952830188679244,4.382603520760648,23055208737.33348,48634733593,0.4740482168622759,0.922962030071873,1.174961434434011,0.427819387274175,0.3098093092498951,0.4511777821511136,,
11110540,삼청동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9976415094339622,4.656780933808351,18695236942.03822,40348316093,0.46334615052948,0.922253785839052,1.1619045756790896,0.4215508119792601,0.3146057063878866,0.4751115366701953,,
11110540,삼청동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929245283018868,4.52049395722597,20293940522.27096,43745149532,0.4639129306764797,0.9185153764443648,1.179973174554654,0.4221902438918379,0.3011783211613505,0.4213559915143645,,
11110540,삼청동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9929245283018868,4.677683147895252,15744568286.278215,35196411364,0.447334477468412,0.9040949845116149,1.2262338420634091,0.3998121528774163,0.3168219133671562,0.4435896061542577,,
11110540,삼청동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9882075471698112,4.003552664233036,17546434931.490845,39973225877,0.4389546889581109,0.913330092105641,1.068298815627178,0.3986579106733823,0.3147212793310882,0.4402893910577944,,
11110540,삼청동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9952830188679244,4.962574614689997,14940724010.85066,34247979404,0.4362512554275145,0.884678079444923,1.3497810802058956,0.3886919211194466,0.2969973945035721,0.4451227003254828,,
11110540,삼청동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9858490566037736,3.8447015894664536,19253257993.259224,45114661978,0.4267627673382104,0.9021824525217104,1.1139394398048044,0.3832021043941423,0.2964203090897865,0.4160210287101887,,
11110540,삼청동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.9882075471698112,4.275429431136179,14872410664.276651,33951224001,0.4380522676837395,0.9137169879379397,1.1480902605985328,0.3956521850465346,0.3070328818098861,0.4296492587887361,,
11110540,삼청동,20244,2024,4,2024Q4,⑤ 성숙·정체,기존 강세,2.8010262960287413e-05,5.602052592057483e-06,6.078492300468677e-06,0.983490566037736,3.999403532445758,17765760115.980637,43095078414,0.4122456848856596,0.9240584849954278,1.1641217645693385,0.3689180299260146,0.290290565568061,0.417035747245827,,
11110550,부암동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.9810874704491724,3.6351242599169296,1135658894.3545768,3040761691,0.3734784273676831,0.7785496686593188,1.0782626268129774,0.3095897576539154,0.435669259751931,0.3352187973220555,,
11110550,부암동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.9810874704491724,3.7013334722174327,1674559669.4862466,4196925190,0.398996787809374,0.8173070773749007,1.0843236359912032,0.339061797763424,0.4086709334459211,0.3288458551247133,,
11110550,부암동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.983451536643026,3.634151578794724,1479046611.929525,3924824269,0.3768440344225574,0.8012833368973443,1.0804971105308927,0.3136082203022068,0.4258740138258149,0.3121214288944767,,
11110550,부암동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.9763593380614656,3.7263244845354135,1464569759.0127215,3921886610,0.3734350083652014,0.8138445226492665,1.056948564447498,0.3203447001238009,0.3525648001842664,0.3484141161847613,,
11110550,부암동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8089622641509434,1.2925577441200973,1748178726.0521789,5805538667,0.3011225704152525,0.5572418491308965,1.1550977833942977,0.2460028507118717,0.362964318880145,0.2713096179951771,,
11110550,부암동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8985849056603774,1.8788310092338276,2395988384.112961,7098262378,0.3375457621204547,0.6192429915838763,1.1582162244900451,0.2828010434246025,0.3768484301581561,0.2891384345499886,,
11110550,부암동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8608490566037735,1.540128878956617,2197602913.711547,6763952349,0.3248992305565911,0.6043834512826489,0.9805813453351948,0.2769715923970061,0.3169953366565327,0.2680028277059052,,
11110550,부암동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8183962264150944,1.263503814398527,2157458040.869841,6669283667,0.3234917194398354,0.6406939349637952,1.0803445592481036,0.2679010337857923,0.3171607576787151,0.2822227394994983,,
11110550,부암동,20221,2022,1,2022Q1,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.6816037735849056,0.539244955884215,1578626753.8983412,5501979961,0.286919757085306,0.5715586760204123,0.8813726315646973,0.2446405111507093,0.3001477858345111,0.2652786755578661,,
11110550,부암동,20222,2022,2,2022Q2,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8702830188679245,1.6387112309046683,2641920299.406892,7577473484,0.3486545093143992,0.71871425066672,1.0535516224007593,0.3027822054203838,0.3222988915971507,0.2740163181546278,,
11110550,부암동,20223,2022,3,2022Q3,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8820754716981132,1.6763134019674073,2590381908.089363,7690536727,0.3368271942574604,0.6499226695650627,1.193278651523552,0.2777788813490702,0.3276032766548934,0.2478024154425184,,
11110550,부암동,20224,2022,4,2022Q4,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8561320754716981,1.62299293908672,2884367639.4710617,8315198567,0.3468789850573224,0.637017256812311,1.2147694634235018,0.3037927444120409,0.2957214391438356,0.2849686211227672,,
11110550,부암동,20231,2023,1,2023Q1,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.6910377358490566,0.6041263236481494,1888499079.209735,6457026670,0.2924719341773656,0.5706785356982271,1.0297695245419278,0.2363299193249267,0.3351816005430871,0.2267038051431805,,
11110550,부암동,20232,2023,2,2023Q2,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8608490566037735,1.7312492821636436,2591277899.689691,8166708028,0.3172977276529728,0.6725678623709945,1.284734507943405,0.2641247705445703,0.3041386510310051,0.2604995262112975,,
11110550,부암동,20233,2023,3,2023Q3,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8419811320754716,1.4455403434359475,2869411504.549688,8211492292,0.3494384945529566,0.5931787842930122,1.0864692235251798,0.2975721156531531,0.3267946857374947,0.2469073868552807,,
11110550,부암동,20234,2023,4,2023Q4,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.8726415094339622,1.7064334243883446,2284626681.2053204,7270493768,0.3142326716874122,0.626601109961917,1.3864673290503553,0.2599260178610746,0.3158073926293475,0.2498166373505651,,
11110550,부암동,20241,2024,1,2024Q1,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.7452830188679245,0.8017739396212864,2140163541.6772015,6779166266,0.3156971606391932,0.561694826412154,0.9612598707026584,0.2625124037634866,0.3218675228462083,0.2037643916373595,,
11110550,부암동,20242,2024,2,2024Q2,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.7948113207547169,1.025909929306312,2349013435.4126763,7994194343,0.2938399211509732,0.6226151372412289,1.2457843971460587,0.2445837361599904,0.289519156239507,0.2238268696290562,,
11110550,부암동,20243,2024,3,2024Q3,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.714622641509434,0.701418242534797,2157139382.629427,7174041433,0.3006867750591407,0.5991329133155844,1.0836633119211736,0.2476327271861185,0.3066645510130552,0.2186459226154848,,
11110550,부암동,20244,2024,4,2024Q4,⑤ 성숙·정체,기존 강세,-0.2103514727796263,-0.041124668078383886,0.735097825653789,0.7429245283018868,0.810309858780212,2657940916.6082506,8549720599,0.3108804417443923,0.5613741459061684,1.206672777288516,0.2602145506673299,0.2924947434296853,0.2220932869106966,,
11110560,평창동,20201,2020,1,2020Q1,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.8652482269503546,1.574037444451525,3045627657.566013,8561212577,0.3557472297496968,0.526864492784338,0.9992341518242536,0.2944184876067235,0.4144691389316497,0.1725293420429922,,
11110560,평창동,20202,2020,2,2020Q2,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.9054373522458627,2.084847812797804,4052314507.206239,10498958597,0.3859729962516623,0.5754025436128691,1.0080936588286566,0.3227299101806335,0.4436998401280579,0.1760922544763893,,
11110560,평창동,20203,2020,3,2020Q3,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.933806146572104,2.358400414831835,3842874475.1089816,10447676317,0.3678209736318137,0.5924626991868167,1.084829882161244,0.2941703033045831,0.4562251514477121,0.168466639240734,,
11110560,평창동,20204,2020,4,2020Q4,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.9267139479905436,2.5430323350385757,3118516564.919835,8877030052,0.3513017920016201,0.5822068728758653,1.133297327425965,0.2809626213260452,0.4180927594318343,0.1985739748174956,,
11110560,평창동,20211,2021,1,2021Q1,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.7830188679245284,1.1418572258761537,3304183336.256387,9948492638,0.3321290427089913,0.5007935694669808,0.9925834874156084,0.2771891391331801,0.4076351357500999,0.1720327198577558,,
11110560,평창동,20212,2021,2,2021Q2,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.9150943396226416,1.96724977831157,4657081293.099688,12168737455,0.382708667215607,0.5243973737290234,1.193245348596833,0.3193762831494995,0.4159384912951924,0.1591099287958136,,
11110560,평창동,20213,2021,3,2021Q3,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.9551886792452832,2.729374950787639,3984744943.2387257,11155278837,0.3572071125664795,0.545899960725473,1.2413906088097435,0.2896847074123926,0.3965302966993868,0.169174591202556,,
11110560,평창동,20214,2021,4,2021Q4,⑤ 성숙·정체,기존 강세,-0.0423571196486392,-0.011308303362351946,0.3506099796247019,0.9386792452830188,2.4179106879125456,3893079629.327397,10767574783,0.3615558477916351,0.5564101295547974,1.4315027610996187,0.2913907754746819,0.4066560416105169,0.197667954752481,,
